days,city_population,temperature,fuel_price,n_deliveries,is_friday,days_until_eid,demand_interaction,weather_disruption_flag,supply_chain_cost
919,1730557,30.947563805155852,2.3983886741766693,93.0,1,11,160941801.0,0,18447.043342652098
920,1730557,37.582723569703745,3.093763481971263,19.0,0,10,32880583.0,0,5658.592020901519
921,1730557,33.1050495993554,3.7148733082139427,13.0,0,9,22497241.0,1,4023.7477186130022
922,1730557,30.290085853458542,4.55671340701107,32.0,0,8,55377824.0,0,7322.493494402064
923,1730557,31.33313442521283,4.158544248980597,42.0,0,7,72683394.0,0,8900.41713198462
924,1730557,43.21668005629803,2.7781834180237825,99.0,0,6,171325143.0,1,19781.50785833834
925,1730557,39.28075347568471,3.2854918415118335,98.0,0,5,169594586.0,0,19330.809056278795
926,1730557,43.749288404937104,4.701617320360223,90.0,1,4,155750130.0,1,17747.085663287296
927,1730557,21.72097387773846,3.827267630560109,58.5,0,3,101237584.5,0,12502.728770729513
928,1730557,43.32801110608372,2.878887008208739,100.0,0,2,173055700.0,1,19717.79196612645
929,1730557,23.12121853159908,4.684794740159769,36.0,0,1,62300052.0,0,8330.268075188966
930,1730557,44.32049790379604,4.088645068684327,16.5,0,0,28554190.5,1,4693.638053332316
931,4274966,36.47087415567282,3.614613814717302,87.0,0,29,371922042.0,0,42489.441903526655
932,4274966,30.930117386260456,2.195346986284791,13.0,0,28,55574558.0,0,10501.036950998014
933,4274966,26.056067494588177,4.059172787411094,24.0,0,27,102599184.0,0,14492.118999063687
934,4274966,37.87574613299137,4.5278474095511605,49.0,0,26,209473334.0,0,25252.077582749753
935,4274966,43.15671380242928,4.710494447535648,60.0,1,25,256497960.0,1,30833.33785831254
936,4274966,31.968403023037627,3.2073187752873835,78.0,0,24,333447348.0,0,38238.321651460865
937,4274966,32.15996709735731,2.5481155840277463,61.0,0,23,260772926.0,0,30440.909780444053
938,4274966,31.509468040001746,4.71969203889712,50.0,0,22,213748300.0,1,25932.63564517652
939,4274966,23.417589875312366,4.092770770988146,64.0,0,21,273597824.0,0,32380.523413016184
940,4274966,32.531930589691335,3.058066036349838,78.0,0,20,333447348.0,0,38193.61925493504
941,4274966,40.110680746992536,3.1569663045206573,59.0,0,19,252222994.0,1,29649.368266791622
942,4274966,21.3029001284432,4.639401562239135,100.0,1,18,427496600.0,0,47265.486408417484
943,4274966,28.21304838130223,4.698022803598517,96.0,0,17,410396736.0,0,46255.58200001685
944,4274966,36.0967484044521,4.493722075596395,91.0,0,16,389021906.0,0,43389.997218569086
945,4274966,20.09636798586604,4.901180724009274,44.0,0,15,188098504.0,0,23729.456806741102
946,4274966,29.948256849985388,4.720603418145965,77.0,0,14,329172382.0,0,37536.593223729535
947,4274966,42.59792983843249,2.4848766597881093,84.0,0,13,359097144.0,1,40377.83317602837
948,4274966,26.0270018804268,2.789429734116308,34.0,0,12,145348844.0,0,19235.01164957597
949,4274966,23.1432829221952,4.167696477205774,93.0,1,11,397571838.0,0,44686.244045051535
950,4274966,27.495011155608804,2.7118911046000536,39.0,0,10,166723674.0,0,21138.871529297474
951,4274966,38.19482562331758,4.969382417524411,88.0,0,9,376197008.0,0,42933.86584188583
952,4274966,24.042330059785474,2.435624531022004,81.0,0,8,346272246.0,0,39038.843086358
953,4274966,25.02602610544006,3.7428984813340174,44.0,0,7,188098504.0,0,23620.69829424385
954,4274966,44.68494113642282,3.5463247491206076,25.0,0,6,106874150.0,1,15121.333407584198
955,4274966,26.662988876258623,4.785895604719168,25.0,0,5,106874150.0,0,15622.313998010179
956,4274966,29.787666509168712,4.772768970942777,31.5,1,4,134661429.0,0,17654.775544699154
957,4274966,40.55322742136584,4.494082620191481,100.0,0,3,427496600.0,1,47783.784065879256
958,4274966,35.611606640430054,4.317175737619561,100.0,0,2,427496600.0,0,47546.88467990337
959,4274966,28.49646537043312,4.048112818025793,33.0,0,1,141073878.0,0,18173.282071907874
960,4274966,30.88488317648305,4.900756909513916,100.0,0,0,427496600.0,0,47671.921273037806
961,4599589,22.071596927844197,4.612654946719167,83.0,0,29,381765887.0,0,43771.38958988894
962,4599589,35.92588886086471,2.187351740536657,33.0,0,28,151786437.0,0,20065.604199255995
963,4599589,20.42691735165768,3.730357447991103,26.0,0,27,119589314.0,0,16556.13732263807
964,4599589,37.749710353082634,4.70705073328177,61.0,0,26,280574929.0,0,33272.9484297243
965,4599589,25.704921359768,2.412015818127369,79.5,1,25,365667325.5,0,42156.08093140178
966,4599589,44.40327999973009,4.430432034414798,21.0,0,24,96591369.0,1,14841.92939904638
967,4599589,33.15755902445119,4.0765671327033655,78.0,0,23,358767942.0,0,41076.71745759447
968,4599589,25.424368688027073,4.326250527561869,12.0,0,22,55195068.0,0,10149.627735961783
969,4599589,29.360189558318794,3.4179293046317154,21.0,0,21,96591369.0,0,14582.468821289198
970,4599589,20.131211834420835,2.791799215536807,77.0,0,20,354168353.0,0,40206.085705320314
971,4599589,32.536137760181774,3.192709543902027,92.0,0,19,423162188.0,0,47283.68662763964
972,4599589,44.80058519643778,2.2429605274759883,100.0,1,18,459958900.0,1,50000.0
973,4599589,30.27576698950767,2.1470581025469997,74.0,0,17,340369586.0,0,39094.57215213162
974,4599589,38.652431202158006,4.393934733723627,56.0,0,16,257576984.0,0,31201.543059795546
975,4599589,32.91472023596884,2.204676435638703,69.0,0,15,317371641.0,0,37115.700544609885
976,4599589,42.16182111341044,3.4014551603795535,77.0,0,14,354168353.0,1,40590.50072331512
977,4599589,30.243584858075536,2.2269738502566008,75.0,0,13,344969175.0,0,39630.98613924274
978,4599589,26.050169031338307,4.315009251640404,83.0,0,12,381765887.0,0,43459.56006272325
979,4599589,35.19756662272163,2.25832571763519,49.5,1,11,227679655.5,0,27472.0756545303
980,4599589,31.820651851141577,3.391915254372933,92.0,0,10,423162188.0,0,47453.36636198984
981,4599589,36.34814170032557,2.609914810928883,85.0,0,9,390965065.0,0,44647.78400630615
982,4599589,33.26232046178285,4.47567129194048,99.0,0,8,455359311.0,0,50000.0
983,4599589,21.941904791424378,4.559132255779538,43.0,0,7,197782327.0,0,24433.640007904498
984,4599589,43.665551446371815,4.013600198329993,20.0,0,6,91991780.0,1,14514.786169744893
985,4599589,38.8445225275497,2.179619510688764,94.0,0,5,432361366.0,0,48615.45491300772
986,4599589,24.100259721521084,2.6993379892575042,67.5,1,4,310472257.5,0,35893.396891004886
987,4599589,30.055934857683162,3.5461223728668556,75.0,0,3,344969175.0,0,39955.67283292415
988,4599589,27.187126001417543,3.0137624664596547,27.0,0,2,124188903.0,0,16977.16196331716
989,4599589,44.93053420981541,3.4742718390294707,36.0,0,1,165585204.0,1,21898.637856203237
990,4599589,22.94536359748352,2.5119763203985856,100.0,0,0,459958900.0,0,50000.0
991,8757357,24.583808480030807,4.181618765680157,21.0,0,29,183904497.0,0,26966.339526331463
992,8757357,44.70095113152828,3.3691508915829353,99.0,0,28,866978343.0,1,50000.0
993,8757357,35.5689402715594,3.8478042957929417,94.0,0,27,823191558.0,0,50000.0
994,8757357,21.56034307601429,2.6202613706103923,27.0,0,26,236448639.0,0,32500.06161247419
995,8757357,27.11646404974051,2.641985490348448,49.5,1,25,433489171.5,0,50000.0
996,8757357,33.227675500255536,2.829922352882844,37.0,0,24,324022209.0,0,41291.80655320975
997,8757357,44.32908285263785,2.995244410565014,28.0,0,23,245205996.0,1,33540.716706522224
998,8757357,25.07122549050024,4.101299165959318,53.0,0,22,464139921.0,0,50000.0
999,8757357,38.06936621932342,4.765122949276498,72.0,0,21,630529704.0,0,50000.0
1000,8757357,36.57449966279121,2.865852067370999,15.0,0,20,131360355.0,0,22542.082058415937
1001,8757357,33.67330102305593,3.947304049432431,60.0,0,19,525441420.0,0,50000.0
1002,8757357,29.405982286136933,3.5785779736362273,100.0,1,18,875735700.0,0,50000.0
1003,8757357,41.10749480119695,4.934907480735529,81.0,0,17,709345917.0,1,50000.0
1004,8757357,37.54445031534301,3.4104469636642567,91.0,0,16,796919487.0,0,50000.0
1005,8757357,44.53138823575543,2.8110754785061,99.0,0,15,866978343.0,1,50000.0
1006,8757357,21.68815045639949,4.037985289646029,40.0,0,14,350294280.0,0,44162.971909602624
1007,8757357,20.865381485298133,3.358432889092607,77.0,0,13,674316489.0,0,50000.0
1008,8757357,30.844250867520678,3.0786661320724518,75.0,0,12,656801775.0,0,50000.0
1009,8757357,30.249220547287187,2.652481876195714,100.0,1,11,875735700.0,0,50000.0
1010,8757357,34.10680266457582,3.284560757319568,61.0,0,10,534198777.0,0,50000.0
1011,8757357,33.899022546633894,3.3120365969006302,84.0,0,9,735617988.0,0,50000.0
1012,8757357,38.65447686469399,5.333314984132203,14.0,0,8,122602998.0,0,21406.099682034786
1013,8757357,39.93340015330911,2.3166154526694775,87.0,0,7,761890059.0,0,50000.0
1014,8757357,24.254667816767302,4.969008807955292,80.0,0,6,700588560.0,0,50000.0
1015,8757357,35.8592342302541,3.2323198778495383,80.0,0,5,700588560.0,0,50000.0
1016,8757357,22.452350419308964,2.9992696766193263,24.0,1,4,210176568.0,0,30176.907010740477
1017,8757357,39.89817172922726,4.02774597878041,99.0,0,3,866978343.0,0,50000.0
1018,8757357,44.67947068594626,3.1788919464040393,100.0,0,2,875735700.0,1,50000.0
1019,8757357,21.54317042166872,4.482527623497462,100.0,0,1,875735700.0,0,50000.0
1020,8757357,23.344571002784164,4.741242921951047,51.0,0,0,446625207.0,0,50000.0
1021,3057283,33.5760610795269,3.2266540082927713,56.0,0,29,171207848.0,0,20744.124809490495
1022,3057283,30.75127552547187,4.285937695220484,94.0,0,28,287384602.0,0,32281.827608433283
1023,3057283,39.14709697839092,3.341970274695621,94.0,0,27,287384602.0,0,32880.837508553166
1024,3057283,42.489762862819326,3.0763550880904162,75.0,0,26,229296225.0,1,26078.171437535315
1025,3057283,32.73543638190652,3.258904501523152,88.5,1,25,270569545.5,0,30736.110232374842
1026,3057283,28.58005029086003,3.175389016755793,35.0,0,24,107004905.0,0,14079.064311677575
1027,3057283,35.93676140468009,3.038378133161758,44.0,0,23,134520452.0,0,17064.019732852146
1028,3057283,25.49397519842809,2.8470161877129225,28.0,0,22,85603924.0,0,11783.356106760062
1029,3057283,35.96991948269178,2.848325435409755,93.0,0,21,284327319.0,0,32505.5200779537
1030,3057283,32.029366756626374,3.013660475943417,36.0,0,20,110062188.0,0,14760.628336752714
1031,3057283,41.58275144936776,4.931801213262039,90.0,0,19,275155470.0,1,31391.648932720713
1032,3057283,41.813561655354434,4.442180803350135,27.0,1,18,82546641.0,1,11303.842402763345
1033,3057283,40.719744077386395,4.631300591742093,33.0,0,17,100890339.0,1,13087.430633918455
1034,3057283,24.126204202525873,2.5366189255305516,71.0,0,16,217067093.0,0,24928.739250775026
1035,3057283,37.198879168035496,2.0728498573276246,99.0,0,15,302671017.0,0,33582.07964733466
1036,3057283,28.01818324604857,4.1969867462135,47.0,0,14,143692301.0,0,17507.725302251223
1037,3057283,34.890927906323526,2.2038791996040166,25.0,0,13,76432075.0,0,11169.78412587364
1038,3057283,21.206152746025047,3.43347390342856,74.0,0,12,226238942.0,0,25852.990274608575
1039,3057283,39.57101139572647,3.194498550848344,19.5,1,11,59617018.5,0,9713.22756108052
1040,3057283,22.56106495163407,3.103505497220808,29.0,0,10,88661207.0,0,12311.899937205477
1041,3057283,33.79633483138463,2.003626137028021,78.0,0,9,238468074.0,0,27436.146057289538
1042,3057283,44.109662916393916,4.025093905271291,30.0,0,8,91718490.0,1,12295.553094155515
1043,3057283,31.106870852224617,2.5136306299077655,13.0,0,7,39744679.0,0,7675.661095117997
1044,3057283,41.00694366186106,3.6569561372129105,84.0,0,6,256811772.0,1,29702.437853959622
1045,3057283,41.45866763284323,3.187895413760554,69.0,0,5,210952527.0,1,24402.028836528596
1046,3057283,22.05204597033971,2.1236435989585574,100.0,1,4,305728300.0,0,33859.140028532966
1047,3057283,26.12051148425197,3.818932904027413,37.5,0,3,114648112.5,0,14994.252661554343
1048,3057283,34.13151757882843,4.8705043370938235,84.0,0,2,256811772.0,0,29504.152718413538
1049,3057283,36.07913599133143,4.552940252872945,19.5,0,1,59617018.5,0,9367.399413983185
1050,3057283,43.22971401662632,4.1450092527259965,100.0,0,0,305728300.0,1,34607.74412978343
1051,2466099,29.93429247541489,2.6886323989806833,23.0,0,29,56720277.0,0,8862.867511543414
1052,2466099,41.37810096978504,2.737504791413445,51.0,0,28,125771049.0,1,15698.011741828777
1053,2466099,21.92999469553677,2.2189001424654244,14.0,0,27,34525386.0,0,6170.083658563218
1054,2466099,44.69427234653361,4.678529964037095,58.0,0,26,143033742.0,1,16794.549401853877
1055,2466099,38.748878875259294,2.0370916180184238,100.0,1,25,246609900.0,0,27943.03879229549
1056,2466099,32.337950430095724,3.9959833624053744,88.0,0,24,217016712.0,0,24814.940674745307
1057,2466099,43.341701166051706,3.1582711506133503,25.0,0,23,61652475.0,1,9399.715013249393
1058,2466099,30.64896550639201,3.203079448056092,16.0,0,22,39457584.0,0,7057.0388308311985
1059,2466099,33.88809894092789,4.676934421507186,18.0,0,21,44389782.0,0,7588.355985870384
1060,2466099,24.36326382303092,3.367508794819173,77.0,0,20,189889623.0,0,22025.504563111128
1061,2466099,40.681183000804324,4.648554781465283,43.0,0,19,106042257.0,1,13248.436224869782
1062,2466099,30.739764637951453,3.34498095761571,100.0,1,18,246609900.0,0,27974.684616130195
1063,2466099,28.472173596224874,4.0060997715508995,37.0,0,17,91245663.0,0,12039.63331494206
1064,2466099,22.26528593386563,2.3931838336824063,14.0,0,16,34525386.0,0,6035.893868788278
1065,2466099,41.02118201745382,3.6193113191910773,48.0,0,15,118372752.0,1,15119.494529865713
1066,2466099,29.286899756125354,2.554139644052529,47.0,0,14,115906653.0,0,14366.662174390252
1067,2466099,40.84615038532144,4.81729791265748,35.0,0,13,86313465.0,1,11225.113485477726
1068,2466099,34.05168092548176,3.589090921663241,86.0,0,12,212084514.0,0,24659.371396214585
1069,2466099,33.89215998713741,2.8286351408551687,15.0,1,11,36991485.0,0,6649.332038660897
1070,2466099,23.540956978395894,3.6814090705604485,17.0,0,10,41923683.0,0,7076.250246039115
1071,2466099,33.83425916623489,2.1250100979295286,11.0,0,9,27127089.0,0,5094.758280164628
1072,2466099,29.02070589495881,3.8381181123290347,62.0,0,8,152898138.0,0,18075.296868683028
1073,2466099,26.30242722632174,3.550372911339567,94.0,0,7,231813306.0,0,26189.461651035203
1074,2466099,35.687571095532626,3.727746226781526,63.0,0,6,155364237.0,0,18389.281445910012
1075,2466099,27.3718709431624,3.4321857366707866,26.0,0,5,64118574.0,0,9524.803529003215
1076,2466099,39.47084320071912,2.3999529605126724,81.0,1,4,199754019.0,0,23032.77025961635
1077,2466099,38.314463675325136,2.5016592713161194,75.0,0,3,184957425.0,0,21559.468782598622
1078,2466099,26.4055002081949,4.439656626315129,100.0,0,2,246609900.0,0,27516.643933933763
1079,2466099,25.959925856207104,4.225559672326111,100.0,0,1,246609900.0,1,27686.352801015273
1080,2466099,31.473969747575318,3.9683789134117333,100.0,0,0,246609900.0,0,27599.048931309775
1081,6534142,35.16320495436947,2.523485725095084,88.0,0,29,575004496.0,1,50000.0
1082,6534142,30.909989780092303,4.219602876668643,87.0,0,28,568470354.0,0,50000.0
1083,6534142,38.80082431193067,3.5177748811230445,28.0,0,27,182955976.0,0,25332.08406116916
1084,6534142,40.68977384886779,3.779877690621087,54.0,0,26,352843668.0,1,42488.536592050776
1085,6534142,40.490898635837084,3.5960332484660302,49.5,1,25,323440029.0,1,39178.38198880499
1086,6534142,22.356339667471396,2.343750518293263,31.0,0,24,202558402.0,0,27145.064798077034
1087,6534142,37.370402788557406,2.697957146237097,26.0,0,23,169887692.0,0,23433.456089943516
1088,6534142,33.16851010724122,3.773659930537641,27.0,0,22,176421834.0,0,24350.71810172996
1089,6534142,34.15754935182942,4.059903523855011,93.0,0,21,607675206.0,0,50000.0
1090,6534142,44.6381729811127,2.2849232466609726,54.0,0,20,352843668.0,1,42361.44961902529
1091,6534142,35.0019337813363,4.958368020796547,68.0,0,19,444321656.0,0,50000.0
1092,6534142,25.769868256875498,4.406045355078167,46.5,1,18,303837603.0,0,37425.89819265509
1093,6534142,30.891487324013966,4.3259638015046225,51.0,0,17,333241242.0,0,40112.07846136993
1094,6534142,33.92706541166532,3.2048953013506267,73.0,0,16,476992366.0,0,50000.0
1095,6534142,41.58134072640721,4.958367518254187,41.0,0,15,267899822.0,1,33234.480368040044
1096,6534142,33.974225162464634,3.4555104707284747,33.0,0,14,215626686.0,0,27888.070802969534
1097,6534142,27.07285946133102,3.300773373122547,99.0,0,13,646880058.0,0,50000.0
1098,6534142,35.7692623870047,2.271039607579545,23.0,0,12,150285266.0,0,21486.595998384484
1099,6534142,42.27206711150843,2.8957049846430323,19.5,1,11,127415769.0,1,19211.939142307518
1100,6534142,22.45281602522882,3.783520748282221,80.0,0,10,522731360.0,0,50000.0
1101,6534142,21.52444740307405,4.814839504134097,79.0,0,9,516197218.0,1,50000.0
1102,6534142,35.458778545780966,3.290668900083341,72.0,0,8,470458224.0,1,50000.0
1103,6534142,30.038356011304735,3.5077963781016073,51.0,0,7,333241242.0,0,40203.51590683711
1104,6534142,28.336462580536498,2.4444413701980134,35.0,0,6,228694970.0,0,29505.082248656665
1105,6534142,42.6738429859968,3.1690085327528568,36.0,0,5,235229112.0,1,29994.84177914959
1106,6534142,37.70889136456374,2.383784663371844,93.0,1,4,607675206.0,0,50000.0
1107,6534142,20.70303800594489,3.1225959027115877,40.5,0,3,264632751.0,0,33242.903722048795
1108,6534142,30.666766849143073,2.4674682635688288,16.5,0,2,107813343.0,0,17062.643721319746
1109,6534142,32.722726474457914,3.7584205433253564,27.0,0,1,176421834.0,0,24402.878879940046
1110,6534142,30.986068480183494,3.996836721407383,100.0,0,0,653414200.0,0,50000.0
1111,3244620,39.71943804417061,2.8669477201906863,82.0,0,29,266058840.0,0,30754.9188476041
1112,3244620,31.208650262244227,4.000342072084189,70.0,0,28,227123400.0,0,26222.602867890757
1113,3244620,42.60538523168903,2.140220970737363,22.0,0,27,71381640.0,1,10888.949291408448
1114,3244620,38.476910550586936,4.783125935473614,76.0,0,26,246591120.0,0,28484.10364855999
1115,3244620,21.290165774459197,6.417038717159058,18.0,1,25,58403160.0,0,8861.45104950431
1116,3244620,23.23603313833297,3.658210532284673,78.0,0,24,253080360.0,0,29267.344284348965
1117,3244620,29.750554554662646,4.624901521425527,54.0,0,23,175209480.0,0,21287.604340655656
1118,3244620,40.70094268905765,3.893869414986117,93.0,0,22,301749660.0,1,34300.46224208984
1119,3244620,42.54350212841854,3.1407333521663556,97.0,0,21,314728140.0,1,35166.55608244047
1120,3244620,33.30520394048769,3.6562088486068776,12.0,0,20,38935440.0,0,7368.508597537685
1121,3244620,21.368719958758206,4.449537913389586,13.0,0,19,42180060.0,0,7680.360691122181
1122,3244620,25.3785807827917,2.560449569844371,100.0,1,18,324462000.0,0,36359.61333330817
1123,3244620,27.23608410802319,2.745907913622506,65.0,0,17,210900300.0,0,24666.967262354214
1124,3244620,21.363130590243188,2.797850937130052,38.0,0,16,123295560.0,0,16294.824324393552
1125,3244620,24.0145412985986,4.266726949723822,34.0,0,15,110317080.0,1,14584.75566387479
1126,3244620,24.68513331253061,2.8816725978126865,10.0,0,14,32446200.0,0,6135.435423625802
1127,3244620,37.11797249598608,3.423713475058925,93.0,0,13,301749660.0,0,34202.11293075619
1128,3244620,21.333142510359984,2.736388034297389,67.0,0,12,217389540.0,0,25076.77537183802
1129,3244620,20.835919448383844,4.578262665984774,15.0,1,11,48669300.0,0,7949.358697642205
1130,3244620,34.433724213662835,3.1624387261463864,32.0,0,10,103827840.0,0,14374.443431236166
1131,3244620,21.999206574933474,2.1183274690132667,42.0,0,9,136274040.0,0,17155.508731071895
1132,3244620,42.3564969763423,3.377211453565337,49.0,0,8,158986380.0,1,19891.054749881136
1133,3244620,30.272034124897495,2.6674704071160855,96.0,0,7,311483520.0,1,35411.405276412755
1134,3244620,21.941759742945102,2.74549668864497,47.0,0,6,152497140.0,0,18852.753934107157
1135,3244620,33.52563815401088,2.8711832731696973,74.0,0,5,240101880.0,0,27414.388532077042
1136,3244620,25.409571445039944,2.015946612563585,100.0,1,4,324462000.0,0,36039.263237331266
1137,3244620,24.236013480497046,2.27881538240049,100.0,0,3,324462000.0,1,35922.194757035584
1138,3244620,33.73825418781522,4.942584004066394,100.0,0,2,324462000.0,0,36694.62185098066
1139,3244620,31.114168123882703,4.754204072573005,16.5,0,1,53536230.0,0,9117.976545791105
1140,3244620,39.50346698105285,3.1005831177918775,99.0,0,0,321217380.0,0,35637.1425435047
1141,612366,38.84156864506905,4.305512393655862,82.0,0,29,50214012.0,0,6011.353492712494
1142,612366,30.51418023737514,4.594040687712068,99.0,0,28,60624234.0,0,7306.774743300801
1143,612366,40.331523913191184,2.3182053370147315,38.0,0,27,23269908.0,1,3481.6488896556975
1144,612366,36.61674912296361,4.294176284235443,86.0,0,26,52663476.0,0,5996.9698175293815
1145,612366,44.374428528591956,4.999307845929788,75.0,1,25,45927450.0,1,5635.119118522078
1146,612366,35.75789768299368,3.856992918735027,43.0,0,24,26331738.0,0,3345.941189241043
1147,612366,24.33248015270762,3.8399298307658465,92.0,0,23,56337672.0,0,6503.7021043158575
1148,612366,42.179467655632614,3.65965385249863,62.0,0,22,37966692.0,1,5159.240167996896
1149,612366,39.12280610594028,4.336089769206265,56.0,0,21,34292496.0,1,4497.299407389367
1150,612366,26.27770205735604,2.8808489157858777,19.0,0,20,11634954.0,0,1481.3166901867185
1151,612366,28.551105988398668,3.1942056478714207,62.0,0,19,37966692.0,0,4687.193872003891
1152,612366,22.49808071115933,2.3049695526132585,100.0,1,18,61236600.0,0,7409.742612705786
1153,612366,41.65518796689882,4.84081076763593,77.0,0,17,47152182.0,1,6234.325298006185
1154,612366,40.43521192208047,4.144420167324783,27.0,0,16,16533882.0,1,2499.4519941233384
1155,612366,23.028206781721686,3.457433386460955,60.0,0,15,36741960.0,0,4191.539886591723
1156,612366,31.901746743087486,2.3726615047883124,37.0,0,14,22657542.0,0,3407.554790691248
1157,612366,20.04353630841373,4.0271121076481045,89.0,0,13,54500574.0,0,6258.095344786432
1158,612366,23.829797087638887,3.28168256084154,23.0,0,12,14084418.0,0,1879.173625123739
1159,612366,28.270768006082164,2.6071578486686073,21.0,1,11,12859686.0,0,2082.5124945072535
1160,612366,35.768566959625645,2.9921023966831353,52.0,0,10,31843032.0,0,4641.297984074774
1161,612366,24.74475991417325,4.156532125174207,28.0,0,9,17146248.0,0,2566.909498160274
1162,612366,30.28887693063239,2.360038320162422,51.0,0,8,31230666.0,0,3963.6542438307256
1163,612366,31.211359872567293,4.704014013823307,81.0,0,7,49601646.0,0,5922.481382116856
1164,612366,29.99957409524714,2.0285887164886054,10.0,0,6,6123660.0,0,1333.2656808943925
1165,612366,35.43705220340601,2.3057825725100174,28.0,0,5,17146248.0,0,2645.7077029116144
1166,612366,28.40991274524183,4.160471527811149,42.0,1,4,25719372.0,0,3700.7221725068243
1167,612366,27.137253772815868,4.875348255499196,91.5,0,3,56031489.0,0,6630.748659299531
1168,612366,25.88952512751809,3.3883400708680522,100.0,0,2,61236600.0,0,7696.662157454972
1169,612366,41.885231078927006,2.840393650873518,100.0,0,1,61236600.0,1,7732.056194314042
1170,612366,33.99292039670327,3.181650442671441,85.5,0,0,52357293.0,0,6740.595070282385
1171,212588,35.880642736559665,4.519475591615135,47.0,0,29,9991636.0,0,1090.6152955945906
1172,212588,42.83796546142283,3.8233113655152935,71.0,0,28,15093748.0,1,1899.2126315470782
1173,212588,27.00730567235783,4.680057378996447,79.0,0,27,16794452.0,0,2833.0141964760423
1174,212588,32.866631296960314,2.716740615198506,68.0,0,26,14455984.0,0,2446.60546693587
1175,212588,37.272745153687225,4.808807904686972,100.0,1,25,21258800.0,0,3456.04206964287
1176,212588,41.69556576160643,2.328726732702929,24.0,0,24,5102112.0,1,815.7077758954167
1177,212588,24.174440202073228,3.3640356523344486,66.0,0,23,14030808.0,0,1923.9298079737828
1178,212588,21.18523495395551,2.4618972681846625,15.0,0,22,3188820.0,0,331.534652635023
1179,212588,38.988407943509046,3.0509168608102577,30.0,0,21,6377640.0,0,1495.0519381117451
1180,212588,36.46812966391602,4.46252860481564,21.0,0,20,4464348.0,0,696.356840823984
1181,212588,37.870767804358664,3.9282113111122063,48.0,0,19,10204224.0,0,1543.786938153054
1182,212588,27.804154129070042,4.130783909077612,100.0,1,18,21258800.0,0,3056.4179225766425
1183,212588,25.31513448814008,3.2238472277896926,12.0,0,17,2551056.0,0,872.058080030043
1184,212588,28.173905494539845,2.1560821056622976,95.0,0,16,20195860.0,0,3234.577771825784
1185,212588,26.381750027879736,2.78553610625754,98.0,0,15,20833624.0,0,2478.114533940793
1186,212588,41.12256975215747,2.1618013973640595,80.0,0,14,17007040.0,1,2218.2749498408266
1187,212588,23.655450794206303,4.898146483687009,36.0,0,13,7653168.0,0,1607.1840297685849
1188,212588,30.981088487753,4.848390896819181,78.0,0,12,16581864.0,0,2083.9366342694116
1189,212588,44.087043002749695,2.3155492617413618,100.0,1,11,21258800.0,1,3207.5172383810905
1190,212588,21.573651829113025,4.79711612399299,62.0,0,10,13180456.0,0,2279.977424253203
1191,212588,26.790648504479023,2.6922442032358274,48.0,0,9,10204224.0,0,1318.5702126924493
1192,212588,43.69133458598425,4.085081365655064,80.0,0,8,17007040.0,1,2258.7250429244314
1193,212588,41.05948201278568,2.220648967864113,98.0,0,7,20833624.0,1,3310.8306187232656
1194,212588,24.171572724441564,2.434789576792781,42.0,0,6,8928696.0,0,1466.6046387407225
1195,212588,35.76645476970471,3.4987806441567066,97.0,0,5,20621036.0,0,3203.1098797193686
1196,212588,30.411726861668402,4.069595738524944,84.0,1,4,17857392.0,0,2545.9341665279453
1197,212588,30.689490810129538,2.456001349868187,100.0,0,3,21258800.0,1,2879.250243307262
1198,212588,36.01956952269072,4.372218440705206,100.0,0,2,21258800.0,0,2787.0192042524386
1199,212588,39.298813002648146,4.031499922442552,100.0,0,1,21258800.0,1,3051.229621201897
1200,212588,26.161552629586787,4.684233300379303,96.0,0,0,20408448.0,0,2433.9936094033374
1201,838825,20.347310097728137,4.854426595401805,74.0,0,29,62073050.0,0,7139.177244545201
1202,838825,34.71314952974449,4.753825831642981,91.0,0,28,76333075.0,0,8767.496399204036
1203,838825,37.669220575039866,2.846610163922005,86.0,0,27,72138950.0,0,8648.72011389248
1204,838825,32.62554609612229,4.5082990682649084,35.0,0,26,29358875.0,0,4520.565535181176
1205,838825,21.303250682713568,2.233503717219063,100.0,1,25,83882500.0,0,9781.149634913489
1206,838825,33.31239732568827,3.3830229053891445,72.0,0,24,60395400.0,0,7624.864593006165
1207,838825,29.245107095092052,2.6115857462419427,53.0,0,23,44457725.0,0,5672.12806488094
1208,838825,35.043935822870935,2.1687947565989445,24.0,0,22,20131800.0,0,3389.692781618476
1209,838825,24.411107308201412,2.559037268282176,62.0,0,21,52007150.0,0,6330.438342919298
1210,838825,41.36492724095738,3.3845924995387344,16.0,0,20,13421200.0,1,2147.9905044375328
1211,838825,28.65015625160717,4.73528622554362,43.0,0,19,36069475.0,0,4889.835801583071
1212,838825,20.17942408986782,3.0961002316633466,78.0,1,18,65428350.0,0,7500.562963781727
1213,838825,20.800446692821698,2.7745534845941613,47.0,0,17,39424775.0,0,4810.221121640969
1214,838825,34.8905578220114,3.556817282220169,73.0,0,16,61234225.0,0,7658.463579863606
1215,838825,26.475665680435807,2.8842055967801805,18.0,0,15,15098850.0,0,2551.5574995613747
1216,838825,35.87388345487537,3.4195487663334214,67.0,0,14,56201275.0,0,6796.647001233626
1217,838825,42.29480122531806,2.082903501707844,20.0,0,13,16776500.0,1,2538.427258462262
